name,capital_fund,registered_address,num_employees_updates,established_year_month,category_count,main_category_name,basic_score
株式会社グリーンハート,,山口県周南市新町１丁目５２番地あさひビル２Ｆ,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",1996,4,健康食品業界の会社,154
株式会社関商店,49000000.0,埼玉県久喜市久喜中央１丁目１０番１１号,"[{""date"":""2023-03-01"",""num"":""141""},{""date"":""2023-04-01"",""num"":""141""},{""date"":""2023-05-01"",""num"":""139""},{""date"":""2023-06-01"",""num"":""137""},{""date"":""2023-07-01"",""num"":""137""},{""date"":""2023-08-01"",""num"":""136""},{""date"":""2023-09-01"",""num"":""135""},{""date"":""2023-10-01"",""num"":""134""},{""date"":""2023-11-01"",""num"":""134""},{""date"":""2023-12-01"",""num"":""136""},{""date"":""2024-01-01"",""num"":""138""},{""date"":""2024-02-01"",""num"":""138""},{""date"":""2024-03-01"",""num"":""136""},{""date"":""2024-04-01"",""num"":""136""}]",1939,3,廃棄物処分業界の会社,168
有限会社北東給販,5000000.0,北海道釧路市大町４丁目１番６号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1985,1,その他食品専門商社業界の会社,221
有限会社オガワ食品,7000000.0,兵庫県神戸市兵庫区浜山通１丁目１番１２号,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1990,4,その他食品専門商社業界の会社,196
株式会社メタルクラフト,,宮城県仙台市宮城野区福田町南１丁目９番２０号,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2013,1,自動車整備業界の会社,154
有限会社田代商事,,千葉県浦安市鉄鋼通り１丁目４番１０号,"[{""date"":""2023-03-01"",""num"":""48""},{""date"":""2023-04-01"",""num"":""48""},{""date"":""2023-06-01"",""num"":""50""},{""date"":""2023-07-01"",""num"":""49""},{""date"":""2023-08-01"",""num"":""49""},{""date"":""2023-09-01"",""num"":""49""},{""date"":""2023-10-01"",""num"":""48""},{""date"":""2023-11-01"",""num"":""48""},{""date"":""2023-12-01"",""num"":""48""},{""date"":""2024-01-01"",""num"":""49""},{""date"":""2024-02-01"",""num"":""49""},{""date"":""2024-03-01"",""num"":""49""},{""date"":""2024-04-01"",""num"":""49""}]",1984,2,一般貨物輸送業界の会社,140
株式会社テクニカルサポート,,福岡県福岡市中央区大名２丁目８番２２号,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""0""},{""date"":""2023-08-01"",""num"":""0""},{""date"":""2023-09-01"",""num"":""0""},{""date"":""2023-10-01"",""num"":""0""},{""date"":""2023-11-01"",""num"":""0""},{""date"":""2023-12-01"",""num"":""0""},{""date"":""2024-01-01"",""num"":""0""},{""date"":""2024-02-01"",""num"":""0""},{""date"":""2024-03-01"",""num"":""0""},{""date"":""2024-04-01"",""num"":""0""}]",1996,3,事務処理代行業界の会社,213
株式会社景松園,,広島県福山市千田町大字坂田５４０番地の１,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1988,3,造園工事業界の会社,223
白鳥石材株式会社,10000000.0,千葉県香取市佐原イ１７２２番地,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1953,3,葬儀業界の会社,185
有限会社外牧商事,10000000.0,鹿児島県志布志市志布志町帖６５１４番地,"[{""date"":""2023-03-01"",""num"":""46""},{""date"":""2023-04-01"",""num"":""44""},{""date"":""2023-05-01"",""num"":""43""},{""date"":""2023-06-01"",""num"":""42""},{""date"":""2023-07-01"",""num"":""42""},{""date"":""2023-08-01"",""num"":""42""},{""date"":""2023-09-01"",""num"":""41""},{""date"":""2023-11-01"",""num"":""41""},{""date"":""2023-12-01"",""num"":""41""},{""date"":""2024-01-01"",""num"":""40""},{""date"":""2024-02-01"",""num"":""42""},{""date"":""2024-03-01"",""num"":""42""},{""date"":""2024-04-01"",""num"":""41""}]",1984,2,携帯・通信回線販売代理店業界の会社,171
株式会社タウンワークス,,福岡県北九州市小倉北区田町５番２０－１０１号,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""7""},{""date"":""2024-04-01"",""num"":""8""}]",2008,2,マンション・アパート賃貸業界の会社,186
株式会社毎日企画サービス,92000000.0,東京都千代田区九段南１丁目６番１７号,"[{""date"":""2023-03-01"",""num"":""77""},{""date"":""2023-04-01"",""num"":""79""},{""date"":""2023-05-01"",""num"":""80""},{""date"":""2023-06-01"",""num"":""79""},{""date"":""2023-07-01"",""num"":""78""},{""date"":""2023-08-01"",""num"":""78""},{""date"":""2023-09-01"",""num"":""77""},{""date"":""2023-10-01"",""num"":""77""},{""date"":""2023-11-01"",""num"":""77""},{""date"":""2023-12-01"",""num"":""77""},{""date"":""2024-01-01"",""num"":""76""},{""date"":""2024-02-01"",""num"":""76""},{""date"":""2024-03-01"",""num"":""75""},{""date"":""2024-04-01"",""num"":""74""}]",1973,3,販売促進コンサルティング業界の会社,227
大洋建設株式会社,3000000.0,宮城県仙台市宮城野区日の出町３丁目３番１０,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""7""}]",2015,3,総合土木工事業界の会社,132
株式会社バザール商事,10000000.0,兵庫県神戸市中央区磯辺通３丁目１番２号ＮＬＣ三宮９０６,"[{""date"":""2023-03-01"",""num"":""24""},{""date"":""2023-04-01"",""num"":""25""},{""date"":""2023-05-01"",""num"":""25""},{""date"":""2023-06-01"",""num"":""25""},{""date"":""2023-07-01"",""num"":""25""},{""date"":""2023-08-01"",""num"":""25""},{""date"":""2023-09-01"",""num"":""25""},{""date"":""2023-10-01"",""num"":""25""},{""date"":""2023-11-01"",""num"":""25""},{""date"":""2023-12-01"",""num"":""25""},{""date"":""2024-01-01"",""num"":""25""},{""date"":""2024-02-01"",""num"":""25""},{""date"":""2024-03-01"",""num"":""25""},{""date"":""2024-04-01"",""num"":""25""}]",2005,1,古本・リサイクルショップ業界の会社,149
株式会社マツヤ,10000000.0,東京都葛飾区奥戸２丁目３０番１９号,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""7""},{""date"":""2023-08-01"",""num"":""7""},{""date"":""2023-09-01"",""num"":""7""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1995,1,居住用リフォーム業界の会社,238
株式会社正田企画,10000000.0,千葉県松戸市新松戸３丁目１２８番地の１,"[{""date"":""2023-03-01"",""num"":""34""},{""date"":""2023-05-01"",""num"":""36""},{""date"":""2023-06-01"",""num"":""36""},{""date"":""2023-07-01"",""num"":""36""},{""date"":""2023-08-01"",""num"":""35""},{""date"":""2023-09-01"",""num"":""34""},{""date"":""2023-10-01"",""num"":""33""},{""date"":""2023-11-01"",""num"":""34""},{""date"":""2023-12-01"",""num"":""37""},{""date"":""2024-01-01"",""num"":""37""},{""date"":""2024-02-01"",""num"":""36""},{""date"":""2024-03-01"",""num"":""38""},{""date"":""2024-04-01"",""num"":""38""}]",1979,1,玩具業界の会社,135
株式会社東京志村,20000000.0,千葉県習志野市袖ケ浦１丁目１２番７号,"[{""date"":""2023-03-01"",""num"":""23""},{""date"":""2023-04-01"",""num"":""23""},{""date"":""2023-05-01"",""num"":""24""},{""date"":""2023-06-01"",""num"":""24""},{""date"":""2023-07-01"",""num"":""24""},{""date"":""2023-08-01"",""num"":""27""},{""date"":""2023-09-01"",""num"":""27""},{""date"":""2023-10-01"",""num"":""26""},{""date"":""2023-11-01"",""num"":""28""},{""date"":""2023-12-01"",""num"":""28""},{""date"":""2024-01-01"",""num"":""28""},{""date"":""2024-02-01"",""num"":""29""},{""date"":""2024-03-01"",""num"":""29""},{""date"":""2024-04-01"",""num"":""29""}]",1986,2,その他土木工事業界の会社,170
株式会社新屋硝子アルミセンター,20000000.0,福岡県八女郡広川町大字一條１２１３番地の２,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1986,2,住宅・事業所向け設備業界の会社,198
ティーズアソシエーション株式会社,,東京都新宿区西新宿７丁目６－６新宿久川ビル７０１,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-06-01"",""num"":""0""}]",2008,2,Webマーケティング業界の会社,218
有限会社鈴木農産,10000000.0,福島県白河市東下野出島字鶴見山１７番地,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""7""},{""date"":""2024-04-01"",""num"":""7""}]",2002,2,食品店業界の会社,103
有限会社フタバヤ,69000000.0,神奈川県横浜市緑区台村町２９３番地３,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",1958,2,古本・リサイクルショップ業界の会社,195
有限会社塩田モータース商会,,栃木県佐野市田沼町３３３番地,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""6""},{""date"":""2023-08-01"",""num"":""6""},{""date"":""2023-09-01"",""num"":""6""},{""date"":""2023-10-01"",""num"":""6""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1968,4,自動車整備業界の会社,151
有限会社太郎平,10000000.0,東京都千代田区麹町１丁目１２番２号,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1990,3,その他スクール業界の会社,237
株式会社ライフケアシステムオレンジ,,三重県四日市市大字西阿倉川８２３番地１,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",2012,1,高齢者向け福祉業界の会社,176
株式会社成和,10000000.0,岐阜県山県市洞田２番地４４,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""2""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",2005,3,健康食品業界の会社,174
有限会社デックデザイン研究所,5000000.0,福井県福井市花堂南２丁目７番１０号,"[{""date"":""2023-03-01"",""num"":""18""},{""date"":""2023-04-01"",""num"":""18""},{""date"":""2023-05-01"",""num"":""18""},{""date"":""2023-06-01"",""num"":""18""},{""date"":""2023-07-01"",""num"":""18""},{""date"":""2023-08-01"",""num"":""17""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""16""},{""date"":""2023-11-01"",""num"":""16""},{""date"":""2023-12-01"",""num"":""16""},{""date"":""2024-01-01"",""num"":""16""},{""date"":""2024-02-01"",""num"":""16""},{""date"":""2024-03-01"",""num"":""16""},{""date"":""2024-04-01"",""num"":""16""}]",1996,1,土木・建築設計業界の会社,139
株式会社アプロ,,大阪府大阪市中央区材木町１番６号,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-04-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""4""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1997,1,システム開発業界の会社,202
有限会社昭和電機製作所,3000000.0,長野県埴科郡坂城町大字網掛８３番地,"[{""date"":""2023-03-01"",""num"":""0""},{""date"":""2023-04-01"",""num"":""0""},{""date"":""2023-05-01"",""num"":""0""},{""date"":""2023-06-01"",""num"":""0""},{""date"":""2023-07-01"",""num"":""0""},{""date"":""2023-08-01"",""num"":""0""},{""date"":""2023-09-01"",""num"":""0""},{""date"":""2023-10-01"",""num"":""0""},{""date"":""2023-11-01"",""num"":""0""},{""date"":""2023-12-01"",""num"":""0""},{""date"":""2024-01-01"",""num"":""0""},{""date"":""2024-02-01"",""num"":""0""},{""date"":""2024-03-01"",""num"":""0""},{""date"":""2024-04-01"",""num"":""0""}]",1967,5,その他機械製造業界の会社,193
株式会社フィールドスパイダー,2500000.0,群馬県伊勢崎市香林町２丁目９５７番地７,"[{""date"":""2023-03-01"",""num"":""23""},{""date"":""2023-04-01"",""num"":""21""},{""date"":""2023-05-01"",""num"":""21""},{""date"":""2023-06-01"",""num"":""21""},{""date"":""2023-08-01"",""num"":""20""},{""date"":""2023-10-01"",""num"":""21""},{""date"":""2023-11-01"",""num"":""22""},{""date"":""2023-12-01"",""num"":""22""},{""date"":""2024-01-01"",""num"":""22""},{""date"":""2024-02-01"",""num"":""21""},{""date"":""2024-03-01"",""num"":""25""},{""date"":""2024-04-01"",""num"":""25""}]",2009,3,とび・土工工事業界の会社,192
株式会社ＷＥＤＧＥ,,群馬県前橋市下小出町２丁目３１番地１０モンテ・レオーネ１０３Ａ,"[{""date"":""2023-03-01"",""num"":""8""},{""date"":""2023-04-01"",""num"":""8""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2011,1,その他土木工事業界の会社,192
広機設計株式会社,10000000.0,広島県広島市安芸区船越１丁目１５番７号,"[{""date"":""2023-03-01"",""num"":""64""},{""date"":""2023-04-01"",""num"":""64""},{""date"":""2023-05-01"",""num"":""64""},{""date"":""2023-06-01"",""num"":""63""},{""date"":""2023-07-01"",""num"":""63""},{""date"":""2023-08-01"",""num"":""63""},{""date"":""2023-09-01"",""num"":""63""},{""date"":""2023-10-01"",""num"":""63""},{""date"":""2023-11-01"",""num"":""63""},{""date"":""2023-12-01"",""num"":""63""},{""date"":""2024-01-01"",""num"":""63""},{""date"":""2024-02-01"",""num"":""63""},{""date"":""2024-03-01"",""num"":""62""},{""date"":""2024-04-01"",""num"":""62""}]",1969,3,自動車部品・カー用品製造業界の会社,140
株式会社セントラルヒルズ,10000000.0,東京都世田谷区赤堤５丁目１４－６,"[{""date"":""2023-03-01"",""num"":""14""},{""date"":""2023-04-01"",""num"":""14""},{""date"":""2023-05-01"",""num"":""13""},{""date"":""2023-06-01"",""num"":""13""},{""date"":""2023-07-01"",""num"":""13""},{""date"":""2023-08-01"",""num"":""13""},{""date"":""2023-09-01"",""num"":""13""},{""date"":""2023-10-01"",""num"":""13""},{""date"":""2023-11-01"",""num"":""13""},{""date"":""2023-12-01"",""num"":""13""},{""date"":""2024-01-01"",""num"":""13""},{""date"":""2024-02-01"",""num"":""14""},{""date"":""2024-03-01"",""num"":""14""},{""date"":""2024-04-01"",""num"":""13""}]",1989,1,その他レンタル・リース業界の会社,150
株式会社マルク,10000000.0,大阪府東大阪市横枕西１２番１６号,"[{""date"":""2023-03-01"",""num"":""22""},{""date"":""2023-04-01"",""num"":""22""},{""date"":""2023-05-01"",""num"":""22""},{""date"":""2023-06-01"",""num"":""22""},{""date"":""2023-07-01"",""num"":""22""},{""date"":""2023-08-01"",""num"":""22""},{""date"":""2023-09-01"",""num"":""22""},{""date"":""2023-10-01"",""num"":""22""},{""date"":""2023-11-01"",""num"":""22""},{""date"":""2023-12-01"",""num"":""22""},{""date"":""2024-01-01"",""num"":""22""},{""date"":""2024-02-01"",""num"":""22""},{""date"":""2024-03-01"",""num"":""22""},{""date"":""2024-04-01"",""num"":""22""}]",1956,1,玩具業界の会社,157
本田通信工業株式会社,55000000.0,東京都大田区下丸子１丁目２番３号,"[{""date"":""2023-03-01"",""num"":""25""},{""date"":""2023-04-01"",""num"":""25""},{""date"":""2023-05-01"",""num"":""25""},{""date"":""2023-06-01"",""num"":""25""},{""date"":""2023-07-01"",""num"":""25""},{""date"":""2023-08-01"",""num"":""26""},{""date"":""2023-09-01"",""num"":""26""},{""date"":""2023-10-01"",""num"":""26""},{""date"":""2023-11-01"",""num"":""26""},{""date"":""2023-12-01"",""num"":""26""},{""date"":""2024-01-01"",""num"":""26""},{""date"":""2024-02-01"",""num"":""26""},{""date"":""2024-03-01"",""num"":""26""},{""date"":""2024-04-01"",""num"":""26""}]",1974,1,その他機械製造業界の会社,175
株式会社京都キョウショク,10000000.0,京都府京都市伏見区羽束師古川町４０７番地の４,"[{""date"":""2023-03-01"",""num"":""23""},{""date"":""2023-04-01"",""num"":""23""},{""date"":""2023-05-01"",""num"":""22""},{""date"":""2023-06-01"",""num"":""24""},{""date"":""2023-07-01"",""num"":""24""},{""date"":""2023-08-01"",""num"":""23""},{""date"":""2023-09-01"",""num"":""22""},{""date"":""2023-10-01"",""num"":""21""},{""date"":""2023-11-01"",""num"":""23""},{""date"":""2023-12-01"",""num"":""23""},{""date"":""2024-01-01"",""num"":""26""},{""date"":""2024-02-01"",""num"":""25""},{""date"":""2024-03-01"",""num"":""25""},{""date"":""2024-04-01"",""num"":""25""}]",1988,1,食肉業界の会社,122
株式会社鳳栄商会,10000000.0,大阪府枚方市中宮大池３丁目９番１号,"[{""date"":""2023-03-01"",""num"":""21""},{""date"":""2023-05-01"",""num"":""20""},{""date"":""2023-06-01"",""num"":""20""},{""date"":""2023-07-01"",""num"":""21""},{""date"":""2023-08-01"",""num"":""21""},{""date"":""2023-09-01"",""num"":""21""},{""date"":""2023-10-01"",""num"":""21""},{""date"":""2023-11-01"",""num"":""21""},{""date"":""2023-12-01"",""num"":""21""},{""date"":""2024-01-01"",""num"":""21""},{""date"":""2024-02-01"",""num"":""21""},{""date"":""2024-03-01"",""num"":""20""},{""date"":""2024-04-01"",""num"":""19""}]",1980,7,廃棄物処分業界の会社,143
